2006.04.27,00:00,1.24520,1.25490,1.24050,1.25340,7978
2006.04.28,00:00,1.25340,1.26350,1.25210,1.26170,7270
2006.05.01,00:00,1.26310,1.26900,1.25550,1.25880,6613
2006.05.02,00:00,1.25870,1.26710,1.25580,1.26160,7843
2006.05.03,00:00,1.26150,1.26720,1.25910,1.26300,7558
2006.05.04,00:00,1.26290,1.27260,1.25700,1.26920,9365
2006.05.05,00:00,1.26910,1.27670,1.26730,1.27300,7329
2006.05.08,00:00,1.27370,1.27900,1.26930,1.27120,6461
2006.05.09,00:00,1.27120,1.27850,1.26600,1.27600,7483
2006.05.10,00:00,1.27590,1.28330,1.27510,1.27830,9585
2006.05.11,00:00,1.27830,1.28740,1.26850,1.28370,9060
2006.05.12,00:00,1.28370,1.29600,1.28300,1.29250,10159
2006.05.15,00:00,1.29410,1.29740,1.27780,1.28010,9963
2006.05.16,00:00,1.28000,1.28680,1.27710,1.28590,9475
2006.05.17,00:00,1.28580,1.29210,1.27010,1.27430,10042
2006.05.18,00:00,1.27450,1.28590,1.27210,1.28460,8740
2006.05.19,00:00,1.28460,1.28750,1.26940,1.27720,9271
2006.05.22,00:00,1.27650,1.28860,1.26940,1.28670,8412
2006.05.23,00:00,1.28660,1.28790,1.28060,1.28160,7529
2006.05.24,00:00,1.28160,1.28930,1.27290,1.27520,10492
2006.05.25,00:00,1.27520,1.28180,1.27460,1.28000,7325
2006.05.26,00:00,1.28000,1.28330,1.27000,1.27250,8815
2006.05.29,00:00,1.27360,1.27690,1.27170,1.27510,3584
2006.05.30,00:00,1.27520,1.29110,1.27450,1.28700,9078
2006.05.31,00:00,1.28700,1.29040,1.28050,1.28100,8790
2006.06.01,00:00,1.28090,1.28260,1.27220,1.28050,7527
2006.06.02,00:00,1.28060,1.29420,1.27950,1.29240,7459
2006.06.05,00:00,1.29350,1.29810,1.29050,1.29080,11227
2006.06.06,00:00,1.29080,1.29360,1.28080,1.28340,15200
2006.06.07,00:00,1.28330,1.28380,1.27610,1.27850,14235
2006.06.08,00:00,1.27850,1.28090,1.26250,1.26530,17232
2006.06.09,00:00,1.26520,1.26850,1.25930,1.26410,13819
2006.06.12,00:00,1.26190,1.26530,1.25630,1.25860,12419
2006.06.13,00:00,1.25860,1.26150,1.25280,1.25340,16085
2006.06.14,00:00,1.25340,1.26500,1.25310,1.25970,15343
2006.06.15,00:00,1.25980,1.26600,1.25800,1.26360,14156
2006.06.16,00:00,1.26350,1.26730,1.26190,1.26370,12796
2006.06.19,00:00,1.26470,1.26540,1.25510,1.25770,12779
2006.06.20,00:00,1.25780,1.26180,1.25380,1.25810,12180
2006.06.21,00:00,1.25800,1.26780,1.25770,1.26590,11514
2006.06.22,00:00,1.26600,1.26800,1.25510,1.25790,13270
2006.06.23,00:00,1.25790,1.25890,1.24770,1.25120,12777
2006.06.26,00:00,1.25150,1.26060,1.25020,1.25810,13298
2006.06.27,00:00,1.25820,1.26200,1.25630,1.25790,13596
2006.06.28,00:00,1.25810,1.25880,1.25150,1.25560,11285
2006.06.29,00:00,1.25580,1.26690,1.25210,1.26660,14175
2006.06.30,00:00,1.26650,1.27920,1.26580,1.27900,14761
2006.07.03,00:00,1.27840,1.28240,1.27610,1.28020,5847
2006.07.04,00:00,1.28010,1.28210,1.27860,1.27990,4364
2006.07.05,00:00,1.27990,1.28380,1.27060,1.27260,6777
2006.07.06,00:00,1.27240,1.27860,1.27170,1.27810,5318
2006.07.07,00:00,1.27800,1.28680,1.27670,1.28130,5031
2006.07.10,00:00,1.28160,1.28170,1.27200,1.27300,5241
2006.07.11,00:00,1.27290,1.27810,1.27050,1.27760,5107
2006.07.12,00:00,1.27760,1.27790,1.26750,1.27050,5328
2006.07.13,00:00,1.27040,1.27320,1.26660,1.26910,5142
2006.07.14,00:00,1.26910,1.26990,1.26260,1.26470,5517
2006.07.17,00:00,1.26550,1.26560,1.25110,1.25190,5901
2006.07.18,00:00,1.25200,1.25600,1.24720,1.25050,6623
2006.07.19,00:00,1.25040,1.26080,1.24570,1.25870,7665
2006.07.20,00:00,1.25880,1.26560,1.25860,1.26270,6124
2006.07.21,00:00,1.26270,1.27000,1.26220,1.26980,4840
2006.07.24,00:00,1.27110,1.27150,1.26100,1.26350,5592
2006.07.25,00:00,1.26340,1.26710,1.25630,1.25800,5979
2006.07.26,00:00,1.25810,1.27200,1.25580,1.27180,5486
2006.07.27,00:00,1.27180,1.27720,1.26810,1.26990,6151
2006.07.28,00:00,1.26980,1.27710,1.26600,1.27510,5786
2006.07.31,00:00,1.27650,1.27840,1.27400,1.27660,5370
2006.08.01,00:00,1.27650,1.28320,1.27200,1.28280,7659
2006.08.02,00:00,1.28270,1.28370,1.27740,1.27880,5284
2006.08.03,00:00,1.27870,1.28340,1.27420,1.28040,7165
2006.08.04,00:00,1.28050,1.29100,1.27760,1.28780,4253
2006.08.07,00:00,1.28730,1.28940,1.28310,1.28410,6220
2006.08.08,00:00,1.28410,1.28930,1.28060,1.28340,7578
2006.08.09,00:00,1.28350,1.29060,1.27640,1.28600,8100
2006.08.10,00:00,1.28600,1.29140,1.27470,1.27940,9125
2006.08.11,00:00,1.27940,1.28000,1.27150,1.27290,6968
2006.08.14,00:00,1.27250,1.27640,1.27080,1.27130,6749
2006.08.15,00:00,1.27140,1.28060,1.26950,1.27840,6863
2006.08.16,00:00,1.27840,1.28650,1.27700,1.28420,4973
2006.08.17,00:00,1.28410,1.28880,1.28130,1.28280,5773
2006.08.18,00:00,1.28280,1.28470,1.27810,1.28320,5283
2006.08.21,00:00,1.28290,1.29410,1.28240,1.28930,6210
2006.08.22,00:00,1.28920,1.28980,1.27840,1.28030,6642
2006.08.23,00:00,1.28030,1.28550,1.27750,1.27860,5653
2006.08.24,00:00,1.27870,1.28450,1.27480,1.27660,6856
2006.08.25,00:00,1.27650,1.27840,1.27250,1.27590,18872
2006.08.28,00:00,1.27680,1.28230,1.27550,1.27800,12264
2006.08.29,00:00,1.27790,1.28410,1.27500,1.28230,19580
2006.08.30,00:00,1.28230,1.28550,1.28100,1.28330,16829
2006.08.31,00:00,1.28360,1.28810,1.27850,1.28140,14463
2006.09.01,00:00,1.28130,1.28470,1.27550,1.28390,18045
2006.09.04,00:00,1.28430,1.28760,1.28390,1.28740,10892
2006.09.05,00:00,1.28730,1.28760,1.27950,1.28170,15106
2006.09.06,00:00,1.28170,1.28340,1.27710,1.28040,16464
2006.09.07,00:00,1.28040,1.28310,1.27060,1.27320,13641
2006.09.08,00:00,1.27330,1.27410,1.26520,1.26780,16524
2006.09.11,00:00,1.26710,1.27420,1.26490,1.27020,18797
2006.09.12,00:00,1.27020,1.27360,1.26720,1.26880,15006
2006.09.13,00:00,1.26890,1.27190,1.26650,1.26910,14553
